SubNum,TrialNumber,Card1,Card2,Card3,Card4,Card5,Card6,EV,std,infoS,infoValue,infoS_normalized
753795,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,1.123015873,0.116666667,1.12713379507076
753795,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.96031746,0.266666667,0.668974347068277
753795,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,0.740079365,1.066666667,0.0487829009825729
753795,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,0.753968254,1.066666667,0.0878940736134196
753795,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,0.759920635,0.583333333,0.104656004740925
753795,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.765873016,0.7,0.121417935868431
753795,46,8,8,-4,-6,8,-2,2,6.6932802122726,1.043650794,0.3,0.903641382853357
753795,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,0.799603175,1.033333333,0.21640221225763
753795,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,1.057539683,1.35,0.942752555484204
753795,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,0.400793651,0.7,-0.906647164837242
753795,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,0.581349206,0.766666667,-0.398201926268243
753795,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,1.261904762,0.233333333,1.51824551856323
753795,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,1.347222222,0.216666667,1.75849986190814
753795,75,9,-8,-8,1,5,4,0.5,7.06399320497974,0.386904762,0.916666667,-0.945758337468088
753795,43,-3,-9,9,6,2,2,1.16666666666667,6.431692364119,0.767857143,0.6,0.127005246244266
753795,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.436507937,0.366666667,-0.806075578072207
753795,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,1.331349206,0.3,1.71380137890146
753795,100,9,-9,8,-9,-1,1,-0.166666666666667,7.85917722580848,0.888888889,1.15,0.467831176354212
753795,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,1.057539683,0.05,0.942752555484204
753795,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,1.071428571,0.8,0.981863725299046
753795,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.091269841,0,-1.77826757783553
753795,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,0.369047619,0.133333333,-0.996044130850606
753795,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,0.791666667,1.083333333,0.194052970754289
753795,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,0.468253968,0.666666667,-0.716678614874848
753795,78,-8,9,1,-8,9,-3,0,7.74596669241483,0.75,1.266666667,0.0767194528617491
753795,36,-5,8,9,7,-5,-8,1,7.77174369109018,0.748015873,0.9,0.071132142485914
753795,69,8,7,-3,-1,-6,1,1,5.54977477020464,0.601190476,0.5,-0.34232882250989
753795,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,0.196428571,0.183333333,-1.48214013073227
753795,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,0.829365079,0.683333333,0.300211865079155
753795,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.908730159,0.3,0.523704280112565
753795,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,0.015873016,0,-1.99058536930127
753795,53,4,-8,-6,-1,-7,2,-2.66666666666667,5.04645089807348,0.015873016,0.083333333,-1.99058536930127
753795,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,0.359126984,0.983333333,-1.02398068272978
753795,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.011904762,0.066666667,-2.00175999005294
753795,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,0.33531746,0.233333333,-1.0910284072398
753795,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,0.859126984,1.033333333,0.384021520716683
753795,30,-4,7,6,-1,3,-1,1.66666666666667,4.36653943835008,0.511904762,0.166666667,-0.593757786606472
753795,1,7,2,3,2,1,-6,1.5,4.23083916026124,0.176587302,0.2,-1.53801323167462
753795,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,0.996031746,0.316666667,0.769545933833311
753795,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,0.748015873,0.483333333,0.071132142485914
753795,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,0.160714286,0.05,-1.5827117146813
753795,64,6,3,4,-7,-2,-3,0.166666666666667,4.9564772436345,0.755952381,0.766666667,0.0934813839892547
753795,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,0.091269841,0,-1.77826757783553
753795,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,0.763888889,1.216666667,0.115830625492596
753795,77,-1,3,5,8,-7,7,2.5,5.64800849857718,0.376984127,0.15,-0.973694889347265
753795,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,0.811507937,0.866666667,0.249926074512642
753795,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,0.845238095,0.65,0.344910348085837
753795,92,8,-8,5,-8,2,1,0,6.66333249958307,0.759920635,1.066666667,0.104656004740925
753795,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,0.468253968,0.066666667,-0.716678614874848
753795,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,1.130952381,0.116666667,1.1494830365741
753795,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,1.053571429,0.133333333,0.931577934732533
753795,39,-6,4,-7,-5,9,-5,-1.66666666666667,6.56251984123985,1.101190476,0.483333333,1.06567338093658
753795,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,1.027542373,0.466666667,0.85827999832927
753795,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,0.38559322,0,-0.949451645519914
753795,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,0.923728814,0.366666667,0.565940558690031
753795,82,8,-9,8,3,-9,-2,-0.166666666666667,7.78245890876827,0.328389831,1.216666667,-1.11053664103312
753795,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0.014830508,0,-1.99352107642349
753795,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,0.762711864,1.416666667,0.112516117905573
753795,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,0.925847458,0.233333333,0.571906669530669
753795,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,0.841101695,0.133333333,0.333262227457165
753795,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,0.849576271,1.1,0.357126670819714
753795,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,0.76059322,1.15,0.106550007064935
753795,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,0.69279661,0.616666667,-0.0843655454674659
753795,54,4,6,7,5,4,1,4.5,2.07364413533277,0.065677966,0,-1.85033441061618
753795,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,0.777542373,0.983333333,0.154278896606038
753795,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,0.802966102,1.05,0.225872229509689
753795,73,4,-3,-7,-7,4,3,-1,5.32916503778969,0.576271186,0.433333333,-0.412501652966533
753795,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,1.19279661,0.216666667,1.323636657979
753795,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,0.987288136,0.5,0.744923889541158
753795,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,0.815677966,1.233333333,0.261668894553513
753795,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,1.269067797,0.016666667,1.53841665668995
753795,7,6,-7,2,1,-5,6,0.5,5.46808924579693,0.377118644,0.65,-0.973316088882463
753795,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,0.733050847,1.083333333,0.0289905633206465
753795,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,0.483050847,0,-0.675010538402586
753795,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,0.408898305,0.633333333,-0.883824423456899
753795,38,4,7,-4,6,8,-9,2,6.89927532426414,0.404661017,0.45,-0.895756645138174
753795,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,1.141949153,0.483333333,1.1804499949877
753795,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,1.065677966,0.133333333,0.965669996276746
753795,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,0.949152542,0.383333333,0.637533888777678
753795,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,0.870762712,0.15,0.416787782042091
828176,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,0.006944444,0,-0.932837804475114
828176,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,0.030092663,0.133333333,-0.893988871407689
828176,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,1.416666667,1.35,1.43305497911175
828176,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,0.039351887,0.366666667,-0.878449404918613
828176,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,1.319444444,0.583333333,1.26988995833874
828176,64,6,3,4,-7,-2,-3,0.166666666666667,4.9564772436345,0.625,0.766666667,0.1044255343154
828176,38,4,7,-4,6,8,-9,2,6.89927532426414,1.5,0.45,1.57291070952463
828176,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,1.469907549,1.15,1.52240748874839
828176,99,6,-7,-9,2,8,-1,-0.166666666666667,6.85322308601337,1.233796438,1.033333333,1.12614958451333
828176,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,1.25925933,0.733333333,1.16888316099328
828176,3,1,-3,-6,8,-7,3,-0.666666666666667,5.75036230742609,0.928240882,0.683333333,0.613345236868969
828176,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,0.050925997,0,-0.859024937545766
828176,12,-7,-2,-8,-8,-6,9,-3.66666666666667,6.59292550137393,0.050925997,0.016666667,-0.859024937545766
828176,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,1.011574215,0.683333333,0.753200967281854
828176,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,1.449074215,0.7,1.48744355488647
828176,26,-8,-7,4,-8,7,-3,-2.5,6.53452370108182,0.965277778,0.3,0.675503102825273
828176,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,1.337963104,1.216666667,1.30096924710987
828176,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,0.983796438,1.416666667,0.706582391596405
828176,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,0,1.35,-0.944492447976909
828176,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,1.048611111,0.766666667,0.815358833238158
828176,46,8,8,-4,-6,8,-2,2,6.6932802122726,1.472222222,0.3,1.52629213216092
828176,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,0.340277778,0.05,-0.373414879467036
828176,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,1.5,0,1.57291070952463
828176,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,0.025462998,0,-0.901758693600472
828176,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,0.039351887,0.133333333,-0.878449404918613
828176,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,0.030092663,0.233333333,-0.893988871407689
828176,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,0.101851887,0.683333333,-0.773557606689382
828176,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,0.043981552,0.133333333,-0.87067958272583
828176,94,8,-7,-9,-6,3,9,-0.333333333333333,7.99166232186187,1.083333333,1.233333333,0.873632054103671
828176,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,1.486111111,0.183333333,1.54960142084277
828176,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,0.097222222,1.083333333,-0.781327428882165
828176,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,1.020833333,1.033333333,0.76874025587444
828176,98,8,3,-7,-9,9,-9,-0.833333333333333,8.49509662491644,0.997685326,1.083333333,0.729891678599995
828176,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,1.465277778,0.633333333,1.51463748865912
828176,1,7,2,3,2,1,-6,1.5,4.23083916026124,0,0.2,-0.944492447976909
828176,40,4,3,-7,7,1,1,1.5,4.72228758124704,0.037037108,0.25,-0.882334226227625
828176,96,9,-5,-8,3,2,-1,0,6.06630035524124,1.203703774,1.033333333,1.07564600626584
828176,44,6,-8,-1,-1,5,-3,-0.333333333333333,5.20256347070045,1.085648219,0.733333333,0.877517054987442
828176,4,-9,8,-9,7,-2,-9,-2.33333333333333,8.09114742583935,0.569444444,0.516666667,0.0111883795879647
828176,54,4,6,7,5,4,1,4.5,2.07364413533277,0.111111111,0,-0.758018140200306
828176,41,-6,2,-3,8,-1,3,0.5,4.9295030175465,1.215277778,0.616666667,1.0950702957422
828176,73,4,-3,-7,-7,4,3,-1,5.32916503778969,0.057870441,0.433333333,-0.847370294043971
828176,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,0.067129665,0.016666667,-0.831830827554895
828176,88,9,-1,1,8,-9,-9,-0.166666666666667,7.85917722580848,0.939814885,1.15,0.632769524667057
828176,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,0.013888889,0.866666667,-0.92118315929505
828176,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,0.305555556,0.483333333,-0.431688100332549
828176,92,8,-8,5,-8,2,1,0,6.66333249958307,1.127314885,1.066666667,0.94744491935475
828176,7,6,-7,2,1,-5,6,0.5,5.46808924579693,1.449074215,0.65,1.48744355488647
828176,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,0.861111111,0.483333333,0.500683438550465
828176,56,-4,-2,-5,5,-8,-7,-3.5,4.67974358271904,0.030092663,0,-0.893988871407689
828176,37,-5,-8,-6,2,-8,-1,-4.33333333333333,4.03319558993445,0.092592663,0,-0.789097073178458
828176,100,9,-9,8,-9,-1,1,-0.166666666666667,7.85917722580848,0.849537108,1.15,0.481259150752377
828176,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,0.030092663,0.066666667,-0.893988871407689
828176,85,8,8,-9,1,-9,-2,-0.5,7.66159252375118,0.229166667,0.983333333,-0.559889187243639
828176,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,1.254629771,0.983333333,1.16111351669698
828176,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,1.495370441,0.233333333,1.56514106522834
828176,52,9,1,1,7,-4,1,2.5,4.72228758124704,0.053240776,0.1,-0.855140116236754
828176,43,-3,-9,9,6,2,2,1.16666666666667,6.431692364119,0.002314885,0.6,-0.940607448771407
828176,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,0,1.1,-0.944492447976909
828176,65,1,3,-8,8,-3,-3,-0.333333333333333,5.57374799095426,0.055555556,0.8,-0.851255293249473
828176,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,0.527777778,0.666666667,-0.0587394847793434
828176,83,-4,3,8,-9,-8,8,-0.333333333333333,7.71146332849134,0.918981552,1.166666667,0.597805592483403
828176,30,-4,7,6,-1,3,-1,1.66666666666667,4.36653943835008,1.444444444,0.166666667,1.4796735547972
828176,89,9,-8,-9,1,-3,9,-0.166666666666667,7.96031825159438,0.032407443,1.216666667,-0.890104048420408
828176,24,2,-6,-3,3,7,-6,-0.5,5.31977443130815,0.4375,0.683333333,-0.210249860372292
828176,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,0.064814885,0.266666667,-0.835715650542176
828176,75,9,-8,-8,1,5,4,0.5,7.06399320497974,0.703703774,0.916666667,0.236511620431992
828176,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,1.201388889,0.383333333,1.07176100706034
828176,53,4,-8,-6,-1,-7,2,-2.66666666666667,5.04645089807348,0.032407443,0.083333333,-0.890104048420408
828176,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,0.039351887,0.15,-0.878449404918613
828176,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,0.037037108,0.233333333,-0.882334226227625
828176,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,0.016203774,0.05,-0.917298160089548
828176,66,-1,-3,-7,7,2,-4,-1,4.93963561409139,0.037037108,0.433333333,-0.882334226227625
828176,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,0.006944444,0.3,-0.932837804475114
828176,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,0.002314885,0.133333333,-0.940607448771407
828176,28,3,-5,-2,-9,9,5,0.166666666666667,6.70571895225759,1.125,1.066666667,0.943559920149248
828176,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,1.131944444,0.65,0.955214563651043
828176,36,-5,8,9,7,-5,-8,1,7.77174369109018,0.039351887,0.9,-0.878449404918613
828176,82,8,-9,8,3,-9,-2,-0.166666666666667,7.78245890876827,0.018518554,1.216666667,-0.913413337102267
828176,69,8,7,-3,-1,-6,1,1,5.54977477020464,1.266203774,0.5,1.18053780449507
828176,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0.016203774,0,-0.917298160089548
828176,23,2,-6,5,3,-1,-3,0,4.09878030638384,0.016203774,0.7,-0.917298160089548
828176,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,0.020833333,0.216666667,-0.909528515793255
828176,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,0.039351887,0.116666667,-0.878449404918613
828176,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,0.013888889,0.066666667,-0.92118315929505
828176,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,0.011574109,0.5,-0.925067982282331
828176,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,0.041666667,0.116666667,-0.874564581931332
828176,84,1,-5,-8,9,-8,8,-0.5,7.71362431027076,1.5,1.05,1.57291070952463
828176,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,0.041666667,0,-0.874564581931332
828176,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,0.023148219,0.366666667,-0.905643514909484
828176,78,-8,9,1,-8,9,-3,0,7.74596669241483,1.462963104,1.266666667,1.51075284356833
828176,77,-1,3,5,8,-7,7,2.5,5.64800849857718,0.00925933,0.15,-0.928952803591343
828176,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,0.030092663,0.466666667,-0.893988871407689
828176,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,0.004629665,0.3,-0.936722625784126
828176,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,0.053240776,0.066666667,-0.855140116236754
828176,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,1.462963104,1.066666667,1.51075284356833
828176,39,-6,4,-7,-5,9,-5,-1.66666666666667,6.56251984123985,0.006944444,0.483333333,-0.932837804475114
828176,67,5,4,9,4,-4,-8,1.66666666666667,6.34560215162176,1.428240882,0.433333333,1.45247962270282
828176,57,3,-1,5,-4,-9,-2,-1.33333333333333,5.00666222813829,0.018518554,0.316666667,-0.913413337102267
828176,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,1.425925997,0.216666667,1.44859462349731
829542,95,8,7,-9,-3,8,-7,0.666666666666667,7.91622805802528,1.352926337,1.066666667,0.549087616672022
829542,11,-9,-2,-4,3,7,1,-0.666666666666667,5.60951572479004,1.403380424,0.65,0.806331757652602
829542,75,9,-8,-8,1,5,4,0.5,7.06399320497974,0.747477296,0.916666667,-2.53784205979919
829542,77,-1,3,5,8,-7,7,2.5,5.64800849857718,0.75,0.15,-2.52497985453466
829542,18,-7,1,8,1,-1,-5,-0.5,5.2820450584977,1.403380424,0.683333333,0.806331757652602
829542,21,-7,8,-4,-1,-1,-6,-1.83333333333333,5.41910201663215,1.496720484,0.233333333,1.28223341362302
829542,7,6,-7,2,1,-5,6,0.5,5.46808924579693,1.113269425,0.65,-0.672822046612504
829542,60,6,-4,2,5,-5,-8,-0.666666666666667,5.7850381733111,1.26715439,0.683333333,0.111772581593759
829542,15,2,-3,1,9,-9,-2,-0.333333333333333,5.98887858172685,1.214177598,0.866666667,-0.158333769749925
829542,52,9,1,1,7,-4,1,2.5,4.72228758124704,0.666750757,0.1,-2.9494326843484
829542,14,6,1,-5,-3,-5,8,0.333333333333333,5.64505683467108,1.077951564,0.766666667,-0.852892945808767
829542,74,-8,-8,-7,9,4,-6,-2.66666666666667,7.31209044437134,1.337790111,0.383333333,0.471914374887706
829542,49,-3,2,-4,6,-2,9,1.33333333333333,5.27888877195444,1.287336024,0.366666667,0.214670233907128
829542,90,3,-5,9,-9,-8,9,-0.166666666666667,8.25631071766722,1.171291625,1.35,-0.376991284739767
829542,17,-3,7,3,-5,-9,8,0.166666666666667,6.88234456175123,1.26715439,1.083333333,0.111772581593759
829542,78,-8,9,1,-8,9,-3,0,7.74596669241483,1.173814329,1.266666667,-0.36412907947524
829542,31,-4,-8,1,9,-9,-1,-2,6.6332495807108,1.428607467,0.366666667,0.934953825593601
829542,45,-7,4,-9,-8,4,-5,-3.5,5.95818764390649,1.390766902,0.066666667,0.742020721132812
829542,62,9,2,9,1,-4,-1,2.66666666666667,5.3166405433005,1.410948537,0.133333333,0.844918378544759
829542,13,-1,-2,1,3,-6,-2,-1.16666666666667,3.06050104830347,1.496720484,0.116666667,1.28223341362302
829542,23,2,-6,5,3,-1,-3,0,4.09878030638384,1.307517659,0.7,0.317567891319075
829542,5,6,-8,6,-1,5,5,2.16666666666667,5.63619256827396,1.146064581,0.233333333,-0.505613357779345
829542,51,2,-2,2,-6,-3,-8,-2.5,4.08656334834051,1.41851665,0.05,0.883504999436917
829542,79,2,4,-7,-5,-3,1,-1.33333333333333,4.32049379893857,1.335267407,0.216666667,0.45905216962318
829542,96,9,-5,-8,3,2,-1,0,6.06630035524124,1.363017154,1.033333333,0.600536442828707
829542,54,4,6,7,5,4,1,4.5,2.07364413533277,0.008324924,0,-6.30646871216329
829542,59,1,3,-8,3,-4,-9,-2.33333333333333,5.42832079621927,1.229313824,0.15,-0.0811605279656085
829542,4,-9,8,-9,7,-2,-9,-2.33333333333333,8.09114742583935,1.211654894,0.516666667,-0.171195975014451
829542,40,4,3,-7,7,1,1,1.5,4.72228758124704,0.898839556,0.25,-1.76610964195603
829542,30,-4,7,6,-1,3,-1,1.66666666666667,4.36653943835008,1.163723512,0.166666667,-0.415577905631925
829542,6,6,-5,-7,1,-1,-3,-1.5,4.63680924774785,1.312563068,0.233333333,0.343292306946707
829542,47,-4,-2,-3,-4,1,2,-1.66666666666667,2.58198889747161,1.262108981,0.016666667,0.0860481659661272
829542,58,-6,3,-2,1,-4,7,-0.166666666666667,4.79235502302017,1.317608476,0.733333333,0.369016717475759
829542,36,-5,8,9,7,-5,-8,1,7.77174369109018,1.30247225,0.9,0.291843475691444
829542,25,-1,7,3,4,2,5,3.33333333333333,2.73252020425589,0.878657921,0,-1.86900729936798
829542,81,-8,-9,8,1,-3,9,-0.333333333333333,7.73735527597555,1.259586276,1.1,0.0731859556030228
829542,1,7,2,3,2,1,-6,1.5,4.23083916026124,0.961907164,0.2,-1.44455446955424
829542,44,6,-8,-1,-1,5,-3,-0.333333333333333,5.20256347070045,1.236881937,0.733333333,-0.0425739070734515
829542,91,6,-9,9,-8,4,-1,0.166666666666667,7.46770826068257,1.219223007,1.15,-0.132609354122293
829542,80,3,-1,-7,-5,2,-2,-1.66666666666667,3.8815804341359,1.24445005,0.116666667,-0.00398728618129339
829542,69,8,7,-3,-1,-6,1,1,5.54977477020464,1.236881937,0.5,-0.0425739070734515
829542,71,8,-2,-8,6,7,8,3.16666666666667,6.64580067912563,1.277245207,0.183333333,0.163221407750443
829542,87,4,9,-9,9,-9,-5,-0.166666666666667,8.54205283679905,1.317608476,1.416666667,0.369016717475759
829542,63,-2,-1,4,-5,5,1,0.333333333333333,3.77712412645741,1.236881937,0.483333333,-0.0425739070734515
829542,16,-8,6,4,5,7,5,3.16666666666667,5.56477013601341,1.269677094,0,0.124634786858285
829542,27,-9,-3,7,-3,1,-3,-1.66666666666667,5.3166405433005,1.269677094,0.3,0.124634786858285
829542,22,7,-6,-1,-1,-5,2,-0.666666666666667,4.76095228569523,1.322653885,0.5,0.394741133103391
829542,68,9,-3,6,-1,8,7,4.33333333333333,5.04645089807348,1.259586276,0,0.0731859556030228
829542,29,-1,1,1,5,5,6,2.83333333333333,2.85773803324704,1.299949546,0,0.278981270426917
829542,92,8,-8,5,-8,2,1,0,6.66333249958307,1.146064581,1.066666667,-0.505613357779345
829542,33,-8,1,6,1,-2,1,-0.166666666666667,4.62240918425302,1.103178607,0.7,-0.724270877867767
829542,61,1,-6,4,-4,-7,1,-1.83333333333333,4.44597195972564,1.257063572,0.133333333,0.0603237503384965
829542,9,-4,-5,-1,-1,-8,-1,-3.33333333333333,2.87518115371304,1.499243189,0,1.29509562398613
829542,93,5,-6,8,-9,4,-4,-0.333333333333333,6.88960569747403,1.229313824,1.033333333,-0.0811605279656085
829542,48,-5,-2,1,-3,-8,7,-1.66666666666667,5.20256347070045,1.421039354,0.266666667,0.896367204701443
829542,19,5,-4,-1,-2,8,8,2.33333333333333,5.3166405433005,1.28481332,0.133333333,0.201808028642602
829542,42,5,-1,5,3,3,-4,1.83333333333333,3.60092580688171,1.322653885,0.066666667,0.394741133103391
829542,10,-2,-8,-7,4,-6,5,-2.33333333333333,5.68037557443754,1.350403633,0.216666667,0.536225411407496
829542,50,-8,-4,4,-5,2,6,-0.833333333333333,5.60059520646392,1.317608476,0.583333333,0.369016717475759
829542,53,4,-8,-6,-1,-7,2,-2.66666666666667,5.04645089807348,1.484106963,0.083333333,1.21792238220181
829542,100,9,-9,8,-9,-1,1,-0.166666666666667,7.85917722580848,1.400857719,1.15,0.793469547289496
829542,55,-7,6,8,-3,-8,-9,-2.16666666666667,7.41395081361258,1.380676085,0.483333333,0.690571894976127
829542,35,-5,-3,-5,-8,-4,-9,-5.66666666666667,2.33809038890002,1.491675076,0,1.25650900309397
829542,70,-5,2,1,7,-3,6,1.33333333333333,4.76095228569523,1.277245207,0.3,0.163221407750443
829542,97,2,9,-5,-7,8,-8,-0.166666666666667,7.57407860182786,1.325176589,1.216666667,0.407603338367917
829542,20,1,-4,9,4,1,2,2.16666666666667,4.26223728418147,1.486629667,0.066666667,1.23078458746634
829542,32,3,-7,4,2,6,6,2.33333333333333,4.84424056655599,1.257063572,0.05,0.0603237503384965
829542,12,-7,-2,-8,-8,-6,9,-3.66666666666667,6.59292550137393,1.428607467,0.016666667,0.934953825593601
829542,86,8,-9,-8,-5,4,9,-0.166666666666667,8.13428956127495,1.375630676,1.35,0.664847479348497
829542,73,4,-3,-7,-7,4,3,-1,5.32916503778969,1.365539859,0.433333333,0.613398653191812
829542,34,-7,5,2,8,2,-9,0.166666666666667,6.735478206235,1.183905146,0.983333333,-0.312680253318556
829542,2,3,-7,6,-6,1,7,0.666666666666667,5.95538971576728,1.259586276,0.666666667,0.0731859556030228
829542,72,-2,5,3,7,-9,1,0.833333333333333,5.74166061925177,1.269677094,0.633333333,0.124634786858285
829542,76,2,3,-3,-1,-5,-3,-1.16666666666667,3.12516666222246,1.163723512,0.133333333,-0.415577905631925
829542,8,2,4,8,-3,-8,5,1.33333333333333,5.85377371160405,1.257063572,0.466666667,0.0603237503384965
