SubNum,trialNumber,originalTrial,infoNorm,infoValue,choice,randNum,trialEV,trialVar,Card1,Card2,Card3,Card4,Card5,Card6,newCard1,newCard2,newCard3,newCard4,newCard5,newCard6
291,31,8663,0.966666667,0.299606964,2,0.929537528,0,5.656854249,-1,-9,3,-2,1,8,999,999,3,-2,999,8
291,32,9614,0.216666667,0.553215984,2,0.094343448,-1.833333333,5.036533199,-2,5,2,-8,-1,-7,999,5,999,999,-1,-7
291,33,9659,0.233333333,0.972646308,2,0.423146541,-1.666666667,4.589843861,-5,-5,-4,6,-4,2,999,999,-4,999,-4,2
291,34,9858,0.266666667,0.641003498,2,1.43128933,-1.666666667,5.163977795,-2,6,-3,2,-9,-4,-2,999,999,2,-9,999
291,35,12761,0.3,0.819830368,2,1.47034363,-1.666666667,5.537749242,1,-3,-8,-8,4,4,1,999,999,999,4,4
291,36,13255,0.116666667,0.244333263,2,0.513163268,2.833333333,6.369196705,5,4,8,1,-9,8,5,4,999,1,999,999
291,37,13523,0.916666667,0.452422704,2,1.206437979,0.5,6.804410334,9,-2,-7,5,-7,5,9,999,999,5,999,5
291,38,13643,0.083333333,0.348377983,2,0.490221991,-3,5.727128425,-2,-8,6,1,-7,-8,999,999,6,1,-7,999
291,39,13791,0.433333333,0.793819438,2,0.436586529,-0.666666667,4.457203907,-6,3,4,2,-6,-1,999,3,4,999,999,-1
291,40,14877,0,0.670266069,2,1.225853349,4.166666667,4.535048695,7,5,8,-1,-2,8,999,5,999,-1,-2,999
291,41,15887,0.616666667,0.813327886,2,1.269306831,-1,6.099180273,-4,3,-6,9,-7,-1,999,999,-6,9,-7,999
291,42,16626,0.35,0.953138061,2,1.211363829,0.5,3.449637662,-1,1,5,-3,4,-3,999,1,999,-3,4,999
291,43,17387,0.883333333,0.865349946,2,0.831020039,0.333333333,6.250333324,-7,-6,5,9,2,-1,999,-6,5,999,2,999
291,44,17812,0.1,0.51745073,2,1.250767962,2,4.335896678,2,6,-1,6,-5,4,2,999,-1,999,-5,999
291,45,18531,0,0.575975873,2,1.110746981,4.5,4.847679857,4,6,9,3,9,-4,4,6,999,999,9,999
291,46,18673,0.816666667,0.832836334,2,0.917351021,-0.666666667,6.889605697,-3,8,-9,-1,7,-6,999,8,-9,999,999,-6
291,47,19336,0.316666667,0.852344581,2,1.454451012,2.166666667,6.462713568,1,-7,9,9,4,-3,1,-7,999,999,4,999
291,48,20417,0.2,0.566221348,2,1.389208939,2,4.857983121,-3,1,7,-1,-1,9,999,1,7,999,-1,999
291,49,21150,0,0.940132295,2,0.971670957,4.333333333,3.614784456,-2,9,5,6,4,4,999,999,5,999,4,4
291,50,21599,0.366666667,0.504445165,2,1.329822646,2.333333333,6.860515044,6,5,-9,-3,6,9,999,5,999,-3,6,999
291,51,21602,0.25,0.533707736,2,1.107434687,-1.666666667,5.125101625,-3,-3,-3,6,-9,2,-3,999,-3,6,999,999
291,52,21794,0.816666667,0.530456295,2,1.143351889,0.833333333,6.968978883,9,-2,-9,-4,7,4,9,-2,999,999,999,4
291,53,22621,0.533333333,0.585729996,2,0.748851204,1.666666667,7.033254344,5,3,7,-8,-6,9,5,3,999,-8,999,999
291,54,22729,0.933333333,0.641003498,2,1.493312295,-0.333333333,6.889605697,-7,7,-3,-1,-7,9,-7,7,999,999,-7,999
291,55,23543,0.466666667,1.011663204,2,1.120573627,2.833333333,8.060190238,9,7,7,-8,-7,9,999,999,999,-8,-7,9
291,56,24064,0.866666667,0.836087575,2,0.113473537,0,5.656854249,-4,-3,7,7,-6,-1,999,999,7,7,999,-1
291,57,24260,0.333333333,0.59548412,2,0.525670969,1.333333333,5.240865069,9,1,-5,-4,3,4,999,1,999,-4,999,4
291,58,24302,0.766666667,0.608489886,2,0.79824113,0.5,5.787918451,-9,9,-1,1,1,2,999,9,-1,999,1,999
291,59,25209,0.166666667,1.125462048,2,0.100540895,1.666666667,4.844240567,-8,5,4,4,2,3,-8,999,999,4,2,999
291,60,26601,0.016666667,1.070188347,2,0.183407008,-3.5,6.442049363,-5,-3,-7,9,-6,-9,-5,999,999,9,-6,999
291,61,26632,0.733333333,0.257338828,2,1.207812937,-1.166666667,7.652886166,9,8,-3,-7,-7,-7,999,999,-3,-7,-7,999
291,62,27007,0.4,0.819830368,2,0.934158358,1.666666667,6.377042157,-7,-1,-3,8,4,9,999,999,-3,8,4,999
291,63,27285,0.533333333,0.631249574,2,0.113461793,-0.5,4.636809248,4,-5,3,-7,3,-1,999,-5,999,999,3,-1
291,64,27454,0.4,0.940132295,2,0.945349578,-1.5,5.683308895,-3,-1,-4,-2,9,-8,-3,-1,999,999,999,-8
291,65,27828,0.8,1.170981626,1,0.99932221,0.166666667,5.741660619,-6,3,-8,6,2,4,999,3,999,6,2,999
291,66,28361,0.016666667,0.979149191,2,1.070222485,-3.166666667,5.52871293,-7,-4,-3,7,-3,-9,999,-4,999,7,999,-9
291,67,29062,0.066666667,1.021417327,2,1.40937694,2,3.687817783,6,3,6,1,-3,-1,999,999,6,1,999,-1
291,68,29100,0.7,0.374389113,2,1.414816836,0.166666667,4.750438576,-2,-3,-4,4,8,-2,999,-3,-4,4,999,999
291,69,29157,0.8,0.471931152,2,0.392964149,-0.166666667,4.400757511,2,-9,3,1,1,1,999,999,3,1,1,999
291,70,29265,1.083333333,0.829584892,2,0.786439178,0.166666667,6.554896389,5,7,-5,-8,-4,6,5,999,999,-8,999,6
291,71,29878,0.633333333,0.621495451,2,0.858609769,1.166666667,6.67582704,8,-2,3,9,-8,-3,999,-2,999,9,999,-3
291,72,30618,0.416666667,0.377640555,2,1.43084953,0.166666667,2.926886856,-3,2,-1,-3,2,4,999,999,-1,999,2,4
291,73,30993,0.366666667,0.933629613,2,0.336121403,0.333333333,3.011090611,2,4,-3,3,-2,-2,999,4,-3,3,999,999
291,74,31028,0.266666667,0.832836334,2,1.20567394,2.333333333,6.186005712,-5,2,8,5,-5,9,999,2,8,999,-5,999
291,75,31042,0.166666667,0.572724431,2,0.377387875,-2.333333333,5.391351098,2,-8,-3,-4,6,-7,999,-8,-3,999,6,999
291,76,31620,0.65,0.667015028,2,0.318099032,-0.833333333,6.145459028,3,-7,-1,9,-2,-7,3,-7,999,9,999,999
291,77,34037,0.9,0.312612329,2,0.856268474,-0.166666667,5.913261931,4,-6,7,3,-8,-1,999,-6,999,3,-8,999
291,78,34241,0.266666667,0.54346186,2,0.821449075,-1.5,4.847679857,7,1,-4,-2,-5,-6,7,1,-4,999,999,999
291,79,35516,0.766666667,0.637752457,2,0.615459476,1,7.183313998,9,9,-5,-8,-2,3,9,9,999,999,999,3
291,80,35668,0.233333333,0.361383548,2,1.462298291,1.5,4.593473631,-6,1,4,-1,4,7,999,1,4,999,999,7
291,81,36024,0.266666667,0.51745073,2,0.677803266,-2.333333333,6.153589738,-3,-9,-7,7,-5,3,-3,-9,999,7,999,999
291,82,36228,0.766666667,0.393897561,1,0.027303899,-0.333333333,5.465040409,7,4,-2,-4,-8,1,7,4,999,999,999,1
291,83,36497,0,1.492869912,2,1.170882685,4,4.195235393,-3,2,3,8,7,7,-3,999,3,999,7,999
291,84,37698,0,0.549964743,2,0.183768514,-5.666666667,5.921711464,-8,-9,6,-9,-5,-9,-8,999,6,999,-5,999
291,85,38172,0,0.387394679,2,1.335376107,3.833333333,5.455883674,8,4,6,-6,2,9,999,4,999,999,2,9
291,86,38184,0.433333333,0.884858594,2,0.439050796,1.166666667,5.671566509,3,9,-6,-5,3,3,999,999,-6,-5,3,999
291,87,38565,0.083333333,0.296355723,2,1.127840688,2.833333333,5.269408569,5,8,-1,6,-6,5,5,999,999,6,999,5
291,88,38665,0.483333333,0.888110035,2,1.413346273,-1,5.403702434,1,2,7,-3,-8,-5,1,2,999,-3,999,999
291,89,39285,0.6,0.455674146,2,0.648063067,-1.333333333,6.918574034,-9,8,4,2,-7,-6,999,8,999,999,-7,-6
291,90,40559,0.4,1.086445353,2,0.356378736,-0.833333333,4.535048695,3,-8,1,-5,2,2,999,-8,999,-5,2,999
291,91,40719,0.25,0.592232879,2,0.027367394,3,7.155417528,4,9,-2,8,8,-9,4,999,-2,999,8,999
291,92,41745,0.983333333,1.073439387,2,0.241851878,0.5,7.063993205,7,4,-4,9,-5,-8,999,999,-4,9,999,-8
291,93,41943,0.883333333,0.59548412,2,1.154075092,0.5,6.774953874,-9,2,2,-6,5,9,-9,999,999,-6,999,9
291,94,42203,0.033333333,1.48636723,1,1.043801812,3.333333333,5.316640543,2,8,2,6,8,-6,2,8,999,6,999,999
291,95,42241,0.733333333,1.050679899,1,0.827626089,0.333333333,5.240865069,1,-7,-2,-2,8,4,1,999,999,-2,999,4
291,96,42694,0.05,0.894612517,2,0.270605952,-3.166666667,5.115336418,2,-9,-4,-5,-7,4,2,-9,999,-5,999,999
291,97,42888,1.1,1.112456483,2,1.233775144,-0.333333333,7.607014307,9,-8,1,-4,-8,8,9,999,1,-4,999,999
291,98,42903,0.016666667,1.489618671,2,1.419883622,3.166666667,4.44597196,2,8,5,7,1,-4,2,8,999,999,1,999
291,99,42989,0.733333333,0.374389113,2,0.72967007,-0.666666667,5.955389716,4,-7,5,5,-4,-7,999,-7,999,5,-4,999
291,100,43107,0.55,0.423160133,2,1.483766788,-1.5,6.804410334,-4,8,-4,-7,-8,6,-4,999,-4,999,999,6
292,1,5,0.866666667,0.011574074,2,0.569017044,-0.5,6.565059025,-4,-8,8,1,-6,6,999,999,8,999,-6,6
292,2,54,1.1,0.006944444,2,0.503462334,0.333333333,7.737355276,9,3,8,-9,-1,-8,999,3,999,-9,-1,999
292,3,69,0.866666667,0.738425926,2,0.958616219,-0.166666667,5.980523946,4,6,3,1,-6,-9,999,999,3,1,999,-9
292,4,84,0.433333333,0.011574074,2,1.002866317,1.166666667,5.344779384,-6,9,5,-2,-1,2,-6,9,999,-2,999,999
292,5,89,0.9,0.752314815,2,0.540898494,0.166666667,6.242328625,-6,2,3,7,-9,4,999,2,3,7,999,999
292,6,826,0.1,0.002314815,2,1.172614021,3,5.54977477,8,7,-5,5,-3,6,999,999,999,5,-3,6
292,7,1324,1.033333333,0.018518519,2,1.305450073,1,8.461678321,-5,9,-7,-8,9,8,999,9,999,999,9,8
292,8,2395,0.383333333,0.018518519,1,0.553916791,-2.166666667,6.765106552,6,-9,-8,-2,6,-6,999,-9,-8,999,999,-6
292,9,2589,0.55,0.00462963,2,0.332760492,-0.5,4.50555213,-3,2,-6,7,-2,-1,999,999,999,7,-2,-1
292,10,3541,0.816666667,0.011574074,2,0.074418108,-0.666666667,6.831300511,-8,1,-9,-1,5,8,999,1,-9,999,999,8
292,11,4101,0.833333333,1.66533e-16,2,0.414007098,-0.833333333,7.250287351,6,-8,1,-7,-6,9,6,999,1,-7,999,999
292,12,4172,1.066666667,0.023148148,2,1.042679948,0.666666667,7.788880964,6,9,-6,-8,8,-5,999,9,999,-8,999,-5
292,13,4564,0.483333333,0.018518519,1,1.037573643,-1.333333333,5.853773712,-2,9,1,-4,-8,-4,999,999,1,-4,-8,999
292,14,5079,0.516666667,0.009259259,1,0.842925617,-1,5.621387729,5,-2,-6,3,-9,3,5,-2,999,3,999,999
292,15,5279,0.716666667,0.009259259,2,0.646512988,1.166666667,7.277820186,-5,-9,9,1,9,2,999,999,9,1,999,2
292,16,5296,0,1.66533e-16,2,1.277630647,6,2.097617696,5,6,4,9,4,8,999,6,4,999,4,999
292,17,6329,0,0.020833333,1,0.604542484,-3.333333333,1.211060142,-5,-2,-4,-3,-4,-2,999,999,-4,-3,999,-2
292,18,6351,0,0.025462963,1,0.009643443,-3,3.346640106,-5,-3,2,-2,-8,-2,-5,999,2,999,-8,999
292,19,7327,0.616666667,1.66533e-16,2,1.453370633,-1.5,7.314369419,-9,-9,3,-5,2,9,999,-9,999,999,2,9
292,20,7691,0,0.018518519,2,1.395865761,5.166666667,6.242328625,8,9,8,9,-7,4,999,9,8,9,999,999
292,21,8007,0.65,0.046296296,2,1.267998069,0.5,5.431390246,4,-5,7,1,-7,3,999,-5,7,999,-7,999
292,22,8138,0.233333333,0.032407407,2,1.210683699,2.166666667,5.946988033,9,-1,3,5,-8,5,999,999,3,5,-8,999
292,23,8230,0.833333333,0.002314815,2,0.121736575,-1,7.56306816,-9,5,-5,4,-9,8,999,5,-5,4,999,999
292,24,8235,0.4,0.011574074,2,0.844100287,2,6.752777206,1,-9,6,7,-2,9,999,999,6,999,-2,9
292,25,9287,0.166666667,0.006944444,2,1.270833828,-2.333333333,5.465040409,-8,-4,2,1,-9,4,-8,999,2,999,-9,999
292,26,9422,0.95,0.009259259,2,0.745801906,0.833333333,7.730890419,6,-4,9,8,-5,-9,6,999,9,999,999,-9
292,27,11127,0.366666667,0.025462963,1,0.081243838,-1.666666667,5.988878582,1,-3,5,4,-8,-9,999,-3,999,999,-8,-9
292,28,11186,0.516666667,0.032407407,2,0.815578958,1.166666667,5.706721184,-9,4,-1,1,6,6,-9,4,-1,999,999,999
292,29,12515,0.15,0.041666667,1,1.201930506,-2.166666667,4.956477244,3,-2,-8,4,-7,-3,3,999,999,999,-7,-3
292,30,12550,0.65,0.039351852,1,0.430053631,-0.166666667,4.875106836,7,-4,-2,-4,-3,5,999,999,-2,999,-3,5
292,31,12591,0.9,0.011574074,2,0.548027204,0,5.513619501,-1,-6,8,5,-1,-5,-1,-6,999,5,999,999
292,32,12920,0.45,0.00462963,1,1.166363549,-0.666666667,4.501851471,-2,4,5,-3,-7,-1,-2,999,5,999,999,-1
292,33,12971,0.016666667,0.032407407,2,0.977458834,3.166666667,4.535048695,2,9,-2,8,3,-1,999,999,-2,8,3,999
292,34,13507,0.2,0.00462963,1,1.155779914,-2.5,5.683308895,-6,-5,7,-7,2,-6,-6,999,999,-7,999,-6
292,35,13687,0,0.020833333,1,1.228131082,-5.166666667,2.639444386,-7,-1,-7,-4,-8,-4,-7,999,-7,999,-8,999
292,36,13904,1.05,0.006944444,2,0.284084658,0.166666667,6.705718952,-3,-2,-9,9,7,-1,-3,999,-9,9,999,999
292,37,14447,0.416666667,0.027777778,1,0.034913163,-1,4.732863826,2,-9,4,-2,2,-3,2,-9,999,-2,999,999
292,38,14529,0.666666667,0.030092593,1,0.374433285,-0.5,5.205766034,3,-3,-1,-9,1,6,3,999,-1,-9,999,999
292,39,14590,0.616666667,0.006944444,2,1.230800139,-1,6.32455532,-4,-2,-4,5,-9,8,-4,-2,999,999,-9,999
292,40,14701,0.283333333,0.00462963,2,0.741771192,-1,4.147288271,5,-2,-6,-5,1,1,5,999,999,-5,1,999
292,41,15335,0,0.002314815,2,0.700496204,5.833333333,3.250640962,6,9,7,3,1,9,999,999,7,999,1,9
292,42,15359,0.4,0.039351852,1,0.452360888,-1.833333333,6.400520812,2,9,-5,-3,-5,-9,2,9,999,999,-5,999
292,43,15362,0,0.011574074,1,0.279357435,-3.833333333,4.915960401,-9,-3,5,-6,-7,-3,-9,999,999,-6,999,-3
292,44,15480,0.783333333,0.002314815,2,0.030672219,-0.833333333,6.794605704,9,-6,-7,4,2,-7,999,-6,999,4,2,999
292,45,16153,0,0.00462963,1,0.927982908,-4.333333333,6.860515044,-8,9,-9,-3,-8,-7,-8,999,-9,-3,999,999
292,46,16685,1.05,0.011574074,2,0.708288512,0.5,7.791020472,-9,-7,9,3,-2,9,-9,999,9,999,999,9
292,47,17052,0.816666667,0.025462963,2,0.456326313,0.333333333,5.853773712,-2,5,-6,-5,1,9,999,999,-6,999,1,9
292,48,18122,0.35,0.011574074,1,0.361675536,-1,4.472135955,-6,6,-2,-1,2,-5,999,999,-2,999,2,-5
292,49,18876,0,0.006944444,2,0.778245441,2.5,2.34520788,1,2,1,7,1,3,999,2,1,999,1,999
292,50,19863,0.016666667,0.025462963,1,1.332923402,-3.333333333,5.202563471,-7,-6,-1,-8,6,-4,999,999,-1,-8,6,999
292,51,20313,1.216666667,0.747685185,2,0.037702368,0.166666667,7.626707459,-8,-2,-9,6,5,9,-8,999,999,6,5,999
292,52,21465,0.966666667,0.006944444,2,0.810914474,-0.333333333,6.470445631,-9,6,-5,4,-4,6,-9,999,999,4,-4,999
292,53,22308,0.366666667,0.013888889,2,0.318896745,1,4.69041576,-2,1,1,-6,7,5,-2,999,1,999,999,5
292,54,22476,0.033333333,0.013888889,2,0.499363851,2.333333333,4.457203907,2,4,-6,6,6,2,999,4,-6,999,6,999
292,55,22530,0.266666667,0.025462963,1,0.556725681,-2.833333333,6.794605704,-8,5,-8,-9,6,-3,999,999,-8,999,6,-3
292,56,22584,0.533333333,0.00462963,1,1.494454897,-1.333333333,6.282250128,-5,2,9,-9,-4,-1,-5,2,999,999,999,-1
292,57,23903,0.45,0.018518519,2,0.174715985,-2.5,7.609204952,8,-9,-7,-9,-4,6,999,999,-7,-9,999,6
292,58,24010,0.633333333,1.66533e-16,2,0.827112015,1,6.356099433,7,-4,-7,6,7,-3,999,999,999,6,7,-3
292,59,24115,0.116666667,0.025462963,1,0.990255282,-3,6.033241252,-4,-8,-5,-9,1,7,999,999,-5,999,1,7
292,60,24636,0.166666667,0.043981481,1,0.038488623,-1.833333333,4.708148964,-2,-1,-5,-1,6,-8,-2,-1,999,999,6,999
292,61,24649,0.233333333,0.023148148,1,0.725112122,-2.333333333,6.282250128,-8,-6,1,8,-1,-8,999,999,1,999,-1,-8
292,62,24660,0.5,0.00462963,1,1.312638953,-1,5.761944116,-8,5,-1,3,-8,3,999,5,-1,3,999,999
292,63,24664,0.133333333,0.00462963,1,0.649333441,-2.666666667,5.645056835,-4,1,-8,7,-6,-6,999,1,999,7,-6,999
292,64,26719,0,0.023148148,1,1.367261998,-2.833333333,4.262237284,-6,-7,-4,-3,5,-2,-6,999,999,-3,5,999
292,65,27760,0.533333333,0.00462963,2,1.36020622,1,5.440588203,2,4,4,-1,6,-9,2,999,999,-1,999,-9
292,66,27933,0.7,0.025462963,2,0.461593277,1.333333333,7.501111029,1,-7,9,-8,4,9,999,999,9,-8,999,9
292,67,28535,0,0.025462963,2,0.209422552,4.666666667,5.240865069,8,-1,-3,8,9,7,8,-1,999,999,9,999
292,68,28996,0.333333333,0.020833333,1,1.131281832,-2.166666667,6.242328625,4,7,-8,-3,-6,-7,999,999,999,-3,-6,-7
292,69,29166,0.816666667,0.016203704,2,0.404785578,0.166666667,5.845225972,-1,7,-4,8,-5,-4,999,999,-4,8,999,-4
292,70,29200,0.033333333,0.023148148,1,0.67950907,-3.666666667,6.08824003,6,2,-7,-7,-8,-8,6,2,999,-7,999,999
292,71,30166,0.8,0.009259259,2,0.457755167,-0.666666667,6.653319973,6,-7,1,-5,-7,8,6,-7,999,999,-7,999
292,72,30320,0.55,0.020833333,2,0.993044978,0.666666667,4.844240567,2,-1,1,1,-7,8,2,999,999,999,-7,8
292,73,30530,0.566666667,0.032407407,2,0.122105165,0.333333333,4.226897996,-5,7,2,-2,-2,2,-5,7,999,-2,999,999
292,74,30890,0.05,0.013888889,2,1.04421442,-2.666666667,4.273952113,-8,-3,2,-2,-7,2,-8,999,999,-2,-7,999
292,75,30918,0.216666667,0.020833333,2,0.019255115,1.5,4.50555213,-3,9,-2,-1,4,2,-3,999,999,-1,999,2
292,76,31928,0.8,0.011574074,2,1.029412143,-0.666666667,6.408327915,-7,-4,9,2,-7,3,999,999,999,2,-7,3
292,77,32892,0.683333333,0.006944444,2,1.105400933,1.166666667,7.167054253,-7,5,7,6,5,-9,999,5,999,6,5,999
292,78,33482,0.616666667,1.66533e-16,2,1.061121977,-1,6.228964601,8,1,-9,-6,-3,3,999,1,999,999,-3,3
292,79,33582,0.166666667,0.027777778,2,1.066651558,2.166666667,5.564770136,7,4,-8,2,1,7,999,4,999,2,999,7
292,80,34405,0,0.016203704,2,0.924339209,2,2.366431913,3,5,-2,3,1,2,3,999,999,3,1,999
292,81,34977,0.816666667,0.747685185,1,0.407221284,0.666666667,7.312090444,-8,6,2,6,7,-9,999,999,2,999,7,-9
292,82,35575,0.816666667,0.009259259,2,0.006388096,-0.666666667,6.592925501,-7,-9,4,4,-3,7,999,999,4,4,999,7
292,83,35691,0.583333333,0.025462963,2,0.228162341,0.666666667,5.125101625,5,-2,-2,-7,4,6,5,999,999,999,4,6
292,84,36685,0.25,0.013888889,1,0.165071171,-1.5,4.7644517,-7,6,1,-2,-1,-6,999,999,1,999,-1,-6
292,85,37129,0,1.66533e-16,1,1.038154111,-3.5,5.504543578,-2,-5,-7,-7,-7,7,-2,999,999,-7,-7,999
292,86,37250,0.166666667,0.018518519,1,1.350294623,-1.833333333,4.622409184,4,-3,-1,2,-4,-9,4,-3,-1,999,999,999
292,87,38561,0,0.009259259,2,0.145238334,4.166666667,3.970726214,6,1,6,5,-2,9,999,999,6,5,-2,999
292,88,38745,0,0.020833333,1,0.603529578,-5,1.095445115,-5,-3,-6,-6,-5,-5,-5,-3,999,999,-5,999
292,89,38771,0.333333333,0.020833333,1,0.913053164,-1.666666667,5.887840578,-7,-9,2,-4,2,6,-7,999,999,-4,999,6
292,90,38981,0.033333333,0.006944444,2,1.336731078,3.5,5.540758071,-6,1,8,3,6,9,-6,999,999,999,6,9
292,91,39231,0.85,0.011574074,2,1.475065016,-0.5,6.655824517,8,-2,-9,-3,7,-4,999,-2,999,999,7,-4
292,92,39238,0.233333333,0.020833333,1,0.352678158,-2.166666667,5.492419018,-8,-6,6,-5,3,-3,-8,999,999,-5,3,999
292,93,40707,0.583333333,0.011574074,2,0.522167573,-1.666666667,7.339391437,-3,5,-9,9,-9,-3,999,999,-9,9,999,-3
292,94,41313,0,0.027777778,1,1.12299479,-4.166666667,4.44597196,-7,-7,-6,2,1,-8,999,-7,-6,2,999,999
292,95,42121,0.483333333,0.053240741,2,1.067057227,-1,5.440588203,-8,-4,6,2,-5,3,999,999,6,2,999,3
292,96,42348,0,0.009259259,1,1.027204817,-4.833333333,5.913261931,-8,-8,7,-8,-5,-7,-8,999,7,999,999,-7
292,97,42697,0.05,0.743055556,2,0.427284512,3,5.830951895,7,1,-8,7,5,6,999,1,999,7,5,999
292,98,43222,0.016666667,0.009259259,2,0.752617329,2.333333333,3.386246693,6,6,2,-1,3,-2,999,6,999,999,3,-2
292,99,43522,0.583333333,0.041666667,1,0.085546854,-1,6.066300355,-8,8,4,-3,-6,-1,999,999,999,-3,-6,-1
292,100,43777,0.216666667,0.006944444,1,0.961691337,-2.333333333,5.354126135,-6,-5,-5,5,4,-7,-6,999,999,5,4,999
293,1,34,0.883333333,0.006944444,2,0.520665444,0.5,6.833739825,-1,7,-6,9,-8,2,-1,999,999,9,999,2
293,2,57,1.033333333,0.006944444,2,1.334539291,-0.333333333,7.061633428,-7,-4,9,-8,2,6,999,-4,999,-8,2,999
293,3,61,0.55,1.0625,1,0.842888771,-0.833333333,5.419102017,6,5,-1,-6,-2,-7,999,999,-1,999,-2,-7
293,4,63,0.766666667,8.32667e-17,2,0.555885736,0.666666667,6.282250128,-7,3,6,-3,9,-4,999,999,6,-3,999,-4
293,5,87,0.6,0.95601866,2,0.105142353,-0.833333333,5.564770136,-3,-5,-6,-2,2,9,999,-5,999,999,2,9
293,6,258,0.033333333,0.006944444,2,1.252639441,1.833333333,4.020779361,5,2,-6,4,4,2,999,999,-6,4,4,999
293,7,528,0.383333333,0.00925933,1,0.347225816,-0.833333333,4.215052392,3,3,-3,1,-1,-8,3,3,999,999,999,-8
293,8,1036,0,0.018518554,2,0.476708223,3.166666667,4.308905507,-2,3,7,3,9,-1,999,3,999,3,999,-1
293,9,2081,0,0.006944444,1,1.09230584,-4.333333333,5.819507425,4,-8,-9,-6,-9,2,999,999,-9,999,-9,2
293,10,2225,0.083333333,0.002314885,1,0.96005444,-2.666666667,5.465040409,-5,7,-7,-8,-2,-1,-5,7,999,999,-2,999
293,11,2393,0.05,0.011574109,2,1.093542063,3.5,5.683308895,2,9,1,7,-6,8,999,999,1,7,999,8
293,12,3294,0.133333333,0.763888889,1,0.974149871,-2.833333333,6.08002193,-9,2,-8,2,-8,4,999,2,-8,999,999,4
293,13,3582,0.25,0.016203774,1,0.844910806,-1.666666667,5.316640543,-8,-7,4,2,-4,3,999,-7,4,999,-4,999
293,14,4037,0,0.004629665,2,0.636983237,4.5,1.870828693,5,2,6,4,7,3,999,2,999,4,999,3
293,15,4183,0.75,0.800925997,2,0.220496144,0.166666667,4.915960401,-2,-7,5,3,5,-3,-2,999,999,3,999,-3
293,16,4278,0.116666667,0.002314885,2,0.325134658,2.666666667,5.715476066,-1,-1,9,7,7,-5,-1,999,9,999,7,999
293,17,4324,0.75,0.745370441,1,0.930165107,0.833333333,6.615638039,-8,-3,7,7,-4,6,999,-3,999,999,-4,6
293,18,4371,0.683333333,0.011574109,1,0.628154761,-0.333333333,4.966554809,-1,-5,-4,3,8,-3,999,999,-4,999,8,-3
293,19,5036,0.6,0.018518554,2,0.878766708,1.333333333,6.831300511,4,-9,7,9,-4,1,999,-9,999,999,-4,1
293,20,5214,0.083333333,0.00925933,1,0.42396551,-2.5,4.969909456,-6,-7,1,5,-7,-1,999,999,1,999,-7,-1
293,21,7013,0,0.011574109,1,1.026017941,-4.166666667,4.750438576,-8,4,-6,-2,-4,-9,-8,999,-6,999,-4,999
293,22,7978,0.516666667,8.32667e-17,2,0.299088924,1.5,6.503845017,5,9,2,5,-9,-3,5,9,999,999,-9,999
293,23,8015,0,0.006944444,1,0.836665487,-4.166666667,4.119061382,-5,-7,1,-7,-8,1,-5,999,999,999,-8,1
293,24,9045,0.25,0.023148219,1,0.188993533,-2,5.727128425,6,-6,-9,3,-1,-5,999,-6,-9,999,999,-5
293,25,9644,0.333333333,0.004629665,1,0.592441323,-1.666666667,5.354126135,3,-4,-5,-5,7,-6,999,-4,-5,999,999,-6
293,26,10994,0.833333333,0.023148219,1,0.551258091,-0.166666667,5.344779384,-2,-3,-8,1,4,7,999,-3,999,1,4,999
293,27,11295,0.133333333,0.018518554,2,0.676532602,3.166666667,6.400520812,-3,-3,9,9,-2,9,999,-3,9,9,999,999
293,28,11985,0.75,0.023148219,1,0.626535538,-0.833333333,6.585337248,-8,-8,5,4,6,-4,-8,999,999,999,6,-4
293,29,12180,0.633333333,0.745370441,2,0.795664382,0.333333333,4.802776974,5,-1,-5,2,-5,6,5,999,999,999,-5,6
293,30,12366,0.75,0.004629665,1,1.432403346,-1.5,8.215838363,-8,9,-5,-8,9,-6,-8,999,-5,-8,999,999
293,31,13375,0.433333333,0.025462998,1,0.256438952,-1.666666667,6.623191577,7,-9,-8,1,4,-5,999,-9,999,1,999,-5
293,32,13722,0.333333333,0.00925933,2,0.490835778,1.333333333,5.240865069,3,-4,1,4,9,-5,3,999,1,4,999,999
293,33,13896,0.25,0.011574109,2,1.275437117,3,6.957010852,7,8,-2,7,7,-9,7,999,999,999,7,-9
293,34,14322,0,0.013888889,2,0.863365114,2.333333333,3.829708431,-5,4,3,4,2,6,-5,999,3,999,2,999
293,35,14460,0.166666667,0.020833333,1,1.374507656,-2.833333333,6.047037842,4,-3,5,-6,-9,-8,999,999,5,-6,999,-8
293,36,14874,0.95,0.756944444,2,0.883384971,0.166666667,6.177917664,5,-8,4,7,-1,-6,999,999,999,7,-1,-6
293,37,15374,0,0.013888889,2,0.465064815,5.666666667,2.422120283,7,5,2,8,8,4,999,999,2,8,8,999
293,38,15413,0.116666667,0.002314885,1,1.29655092,-2,4.816637832,-7,7,-5,-3,-2,-2,-7,999,999,-3,-2,999
293,39,15753,0.45,0.004629665,1,0.380646982,-1.666666667,6.439461675,-6,-8,-5,-3,9,3,-6,-8,999,-3,999,999
293,40,16391,0.133333333,0.025462998,1,0.409154759,-2.5,5.718391382,-7,-9,-7,2,3,3,-7,999,-7,999,999,3
293,41,16748,0.65,0.027777778,2,0.150438686,1,6.693280212,4,-6,6,6,-9,5,999,-6,999,6,-9,999
